Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
359,1198,0.8387096774193551,28.12857142857143,-4.107825191113079e-15,0.2719358104587165
360,1015,0.8709677419354841,27.742857142857144,-4.107825191113079e-15,0.27737757882251346
361,838,0.9032258064516131,27.357142857142858,-4.107825191113079e-15,0.28454373183389
362,702,0.9354838709677421,26.97142857142857,-4.107825191113079e-15,0.2928906302988796
363,539,0.9677419354838711,26.585714285714285,-4.107825191113079e-15,0.3020886580610795
364,501,1.0000000000000002,26.2,-4.107825191113079e-15,0.3098855069802528
365,795,1.0000000000000002,26.442857142857143,-4.107825191113079e-15,0.3137559119986898
366,702,1.0000000000000002,26.685714285714287,-4.107825191113079e-15,0.31719744379982495
367,644,1.0000000000000002,26.92857142857143,-4.107825191113079e-15,0.3203079119457527
368,612,1.0000000000000002,27.171428571428574,-4.107825191113079e-15,0.32455838879321613
369,633,1.0000000000000002,27.414285714285718,-4.107825191113079e-15,0.33000512001005805
370,452,1.0000000000000002,27.657142857142862,-4.107825191113079e-15,0.33609412712513503
371,462,1.0000000000000002,27.900000000000006,-4.107825191113079e-15,0.34308265135461075
372,699,0.9875000000000003,28.01428571428572,0.9999999999999959,0.34553409397327667
373,630,0.9750000000000003,28.128571428571433,1.999999999999996,0.3482917859819253
374,595,0.9625000000000004,28.242857142857147,2.999999999999996,0.35137909414697654
375,579,0.9500000000000004,28.35714285714286,3.999999999999996,0.3550265843494775
376,539,0.9375000000000004,28.471428571428575,4.9999999999999964,0.3574844373199932
377,401,0.9250000000000005,28.58571428571429,5.9999999999999964,0.3634886623622188
378,392,0.9125000000000005,28.700000000000003,6.9999999999999964,0.3718996643457057
379,619,0.9159774436090231,28.042857142857144,5.9999999999999964,0.3767221100066006
380,613,0.9194548872180457,27.385714285714286,4.9999999999999964,0.3826092944311826
381,592,0.9229323308270683,26.728571428571428,3.9999999999999964,0.3908112362301507
382,596,0.9264097744360908,26.07142857142857,2.9999999999999964,0.39921107179428644
383,494,0.9298872180451134,25.41428571428571,1.9999999999999964,0.40746925926109734
384,421,0.933364661654136,24.757142857142853,0.9999999999999964,0.4165008246607476
385,481,0.9368421052631586,24.099999999999994,-3.552713678800501e-15,0.4291955959642079
386,564,0.9458646616541361,24.999999999999993,1.7142857142857106,0.43611794881975086
387,565,0.9548872180451136,25.89999999999999,3.428571428571425,0.44156757503420235
388,621,0.963909774436091,26.79999999999999,5.142857142857139,0.4462725665063665
