Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
428,203,0.9999999999999994,31.88571428571432,5.428571428571431,0.5227169317226816
429,201,0.9999999999999994,31.771428571428608,10.85714285714286,0.5237934954115598
430,222,0.9999999999999994,31.657142857142894,16.28571428571429,0.5260325692378163
431,203,0.9999999999999994,31.54285714285718,21.714285714285715,0.527963804453856
432,174,0.9999999999999994,31.428571428571466,27.142857142857146,0.5297285933158935
433,124,0.9999999999999994,31.314285714285752,32.57142857142858,0.5318116781507026
434,181,0.9999999999999994,31.20000000000004,38.00000000000001,0.5347316787825016
435,216,0.9999999999999994,31.37142857142861,32.57142857142858,0.5366689051958387
436,155,0.9999999999999994,31.54285714285718,27.142857142857146,0.5382905589079028
437,185,0.9999999999999994,31.71428571428575,21.714285714285715,0.5401089417530353
438,184,0.9999999999999994,31.88571428571432,16.285714285714285,0.5425211067157509
439,138,0.9999999999999994,32.05714285714289,10.857142857142856,0.545689905431674
440,130,0.9999999999999994,32.22857142857146,5.428571428571427,0.5491974791220391
441,144,0.9999999999999994,32.400000000000034,-1.7763568394002505e-15,0.5528237874497488
442,203,0.928571428571428,32.55714285714289,7.1428571428571415,0.5545275750302147
443,177,0.8571428571428567,32.71428571428575,14.285714285714285,0.5559545692955495
444,190,0.7857142857142853,32.87142857142861,21.428571428571427,0.5589411266827775
445,166,0.7142857142857139,33.02857142857147,28.57142857142857,0.563451953593275
446,185,0.6428571428571425,33.185714285714326,35.714285714285715,0.5680286836740418
447,149,0.5714285714285711,33.342857142857184,42.85714285714286,0.5717601102816026
448,222,0.49999999999999967,33.50000000000004,50.00000000000001,0.5754855456918662
449,306,0.4857142857142854,32.30000000000004,42.85714285714286,0.5773219021288902
450,287,0.4714285714285711,31.10000000000004,35.714285714285715,0.5787661074700972
451,349,0.4571428571428568,29.90000000000004,28.571428571428573,0.5815501623886795
452,350,0.4428571428571425,28.700000000000042,21.42857142857143,0.5854421530838054
453,331,0.4285714285714282,27.500000000000043,14.285714285714288,0.5898643102743042
454,286,0.4142857142857139,26.300000000000043,7.142857142857145,0.5933408386695839
455,317,0.39999999999999963,25.100000000000044,1.7763568394002505e-15,0.5964304446503238
