Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
349,544,0.8367752466113111,30.25714285714288,12.285714285714281,0.18488239708601029
350,683,0.8196721311475399,30.400000000000023,12.999999999999995,0.19409459484194536
351,968,0.8454332552693198,30.214285714285737,11.142857142857137,0.19984496549704392
352,920,0.8711943793910997,30.02857142857145,9.28571428571428,0.2058512254498197
353,828,0.8969555035128796,29.842857142857163,7.428571428571422,0.21172130397378874
354,881,0.9227166276346594,29.657142857142876,5.571428571428564,0.21810792012153826
355,893,0.9484777517564393,29.47142857142859,3.714285714285707,0.22381619167902184
356,665,0.9742388758782192,29.285714285714302,1.8571428571428497,0.22866509252649497
357,610,0.9999999999999991,29.100000000000016,-7.549516567451064e-15,0.23219757289550272
358,790,0.9904761904761896,29.471428571428586,2.285714285714278,0.23467702670547105
359,693,0.9809523809523801,29.842857142857156,4.571428571428564,0.2382926070323797
360,702,0.9714285714285706,30.214285714285726,6.85714285714285,0.2424724983068841
361,633,0.9619047619047612,30.585714285714296,9.142857142857135,0.24757985100580235
362,526,0.9523809523809517,30.957142857142866,11.42857142857142,0.2525125839693958
363,418,0.9428571428571422,31.328571428571436,13.714285714285705,0.25749565281057235
364,431,0.9333333333333327,31.700000000000006,15.99999999999999,0.2618047700107993
365,555,0.9428571428571422,30.98571428571429,13.99999999999999,0.2650780663701426
366,522,0.9523809523809517,30.271428571428576,11.99999999999999,0.2692482565482401
367,496,0.9619047619047612,29.55714285714286,9.99999999999999,0.2742851390185419
368,563,0.9714285714285706,28.842857142857145,7.999999999999989,0.2791776032800688
369,467,0.9809523809523801,28.12857142857143,5.999999999999989,0.2844974649021654
370,484,0.9904761904761896,27.414285714285715,3.9999999999999893,0.28929255212051325
371,436,0.9999999999999991,26.7,1.9999999999999893,0.2921994032910512
372,594,0.9710144927536223,26.942857142857143,2.4285714285714177,0.2949283400142771
373,658,0.9420289855072455,27.185714285714287,2.857142857142846,0.29762231618252705
374,628,0.9130434782608686,27.42857142857143,3.2857142857142745,0.3012430216169714
375,665,0.8840579710144918,27.671428571428574,3.714285714285703,0.30428916588874855
376,584,0.855072463768115,27.914285714285718,4.142857142857132,0.30773689894386175
377,466,0.8260869565217381,28.157142857142862,4.5714285714285605,0.3118529094137243
378,447,0.7971014492753613,28.400000000000006,4.999999999999989,0.3158018047700108
379,688,0.816302220709605,28.500000000000007,4.285714285714275,0.3195164094960921
380,575,0.8355029921438487,28.60000000000001,3.5714285714285605,0.3258342027712189
381,603,0.8547037635780924,28.70000000000001,2.857142857142846,0.33284663115699303
382,556,0.8739045350123361,28.80000000000001,2.1428571428571317,0.3403849321838449
383,547,0.8931053064465798,28.900000000000013,1.4285714285714173,0.34833946515842074
384,459,0.9123060778808235,29.000000000000014,0.714285714285703,0.3564517782292754
385,465,0.9315068493150672,29.100000000000016,-1.1324274851176597e-14,0.3627044094228763
386,687,0.9412915851272003,28.657142857142873,1.2857142857142745,0.369561071147475
387,607,0.9510763209393335,28.21428571428573,2.5714285714285605,0.37546812366152327
388,547,0.9608610567514666,27.771428571428586,3.857142857142846,0.3818635257079055
389,576,0.9706457925635997,27.328571428571443,5.142857142857132,0.3884710705983563
390,478,0.9804305283757329,26.8857142857143,6.428571428571417,0.3952656819138616
391,387,0.990215264187866,26.442857142857157,7.714285714285703,0.4018505298995113
392,358,0.9999999999999991,26.000000000000014,8.99999999999999,0.4068568447641535
393,517,0.9999999999999991,26.157142857142873,7.714285714285704,0.4112723079457471
394,399,0.9999999999999991,26.31428571428573,6.428571428571418,0.41626233229000786
395,396,0.9999999999999991,26.47142857142859,5.142857142857133,0.42138707374663664
396,419,0.9999999999999991,26.628571428571448,3.857142857142847,0.42647301081763767
397,358,0.9999999999999991,26.785714285714306,2.5714285714285614,0.4305769406768803
398,280,0.9999999999999991,26.942857142857164,1.2857142857142756,0.43426354035106984
399,258,0.9999999999999991,27.100000000000023,-1.021405182655144e-14,0.4375487342814782
400,303,0.9999999999999991,27.28571428571431,1.4285714285714184,0.4396432559076016
401,359,0.9999999999999991,27.471428571428596,2.857142857142847,0.4419378397671737
402,288,0.9999999999999991,27.657142857142883,4.285714285714276,0.4448877052331009
403,285,0.9999999999999991,27.84285714285717,5.714285714285705,0.44761481156077826
404,270,0.9999999999999991,28.028571428571457,7.1428571428571335,0.4506799919462596
405,231,0.9999999999999991,28.214285714285744,8.571428571428562,0.4539650028371131
406,214,0.9999999999999991,28.40000000000003,9.999999999999991,0.4565374407409441
407,262,0.9999999999999991,28.385714285714318,10.142857142857133,0.4585774165797229
408,268,0.9999999999999991,28.371428571428606,10.285714285714276,0.4611368586751597
409,216,0.9999999999999991,28.357142857142893,10.428571428571418,0.463381838815368
410,200,0.9999999999999991,28.34285714285718,10.57142857142856,0.46589314150787986
411,224,0.9999999999999991,28.32857142857147,10.714285714285703,0.4683445902659565
412,204,0.9999999999999991,28.314285714285756,10.857142857142845,0.47041348635440117
413,175,0.9999999999999991,28.300000000000043,10.999999999999988,0.4723983672871708
414,268,0.9999999999999991,28.01428571428576,9.428571428571416,0.47303223326560867
415,247,0.9999999999999991,27.728571428571474,7.857142857142845,0.4734638405359398
416,237,0.9999999999999991,27.44285714285719,6.285714285714274,0.47392564933282083
417,236,0.9999999999999991,27.157142857142905,4.714285714285703,0.4744015521754251
418,196,0.9999999999999991,26.87142857142862,3.1428571428571317,0.4749883769882672
419,153,0.9999999999999991,26.585714285714335,1.5714285714285603,0.4761279812567496
420,111,0.9999999999999991,26.30000000000005,-1.1102230246251565e-14,0.47732725642011237
421,199,0.9999999999999991,26.285714285714334,-1.1102230246251565e-14,0.47780517269782
422,201,0.9999999999999991,26.27142857142862,-1.1102230246251565e-14,0.47934124064210276
423,198,0.9999999999999991,26.257142857142902,-1.1102230246251565e-14,0.4807718778027932
424,177,0.9999999999999991,26.242857142857186,-1.1102230246251565e-14,0.48202240404151336
425,178,0.9999999999999991,26.22857142857147,-1.1102230246251565e-14,0.48300020134351035
426,128,0.9999999999999991,26.214285714285754,-1.1102230246251565e-14,0.48468251789211647
427,124,0.9999999999999991,26.20000000000004,-1.1102230246251565e-14,0.48585561839913605
428,164,0.9999999999999991,26.685714285714326,9.57142857142856,0.4871740523127048
429,198,0.9999999999999991,27.171428571428613,19.14285714285713,0.4887858986326945
430,225,0.9999999999999991,27.6571428571429,28.7142857142857,0.49117877473321986
431,219,0.9999999999999991,28.14285714285719,38.28571428571427,0.4937049036296744
432,208,0.9999999999999991,28.628571428571476,47.85714285714284,0.49663317042812954
433,187,0.9999999999999991,29.114285714285764,57.42857142857141,0.497868870462907
434,214,0.9999999999999991,29.60000000000005,66.99999999999999,0.5005396006076913
435,335,0.9231950844854062,29.057142857142907,57.428571428571416,0.5025861658704446
436,285,0.8463901689708133,28.514285714285762,47.85714285714285,0.5062116303333151
437,303,0.7695852534562204,27.971428571428618,38.28571428571428,0.5098067102300807
438,317,0.6927803379416275,27.428571428571473,28.714285714285708,0.513387879120678
439,299,0.6159754224270346,26.88571428571433,19.14285714285714,0.5165705709003716
440,230,0.5391705069124417,26.342857142857184,9.571428571428568,0.5198253802646752
441,237,0.46236559139784883,25.80000000000004,-3.552713678800501e-15,0.5229363205388684
