Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
450,231,0.8933901918976535,29.528571428571446,12.85714285714285,0.591406417665234
451,239,0.8400852878464807,29.24285714285716,15.28571428571428,0.5937796828510874
452,179,0.786780383795308,28.957142857142877,17.714285714285708,0.5973288591408962
453,240,0.7334754797441353,28.671428571428592,20.142857142857135,0.6014406410214708
454,192,0.6801705756929626,28.385714285714307,22.571428571428562,0.6040450542407396
455,202,0.6268656716417899,28.100000000000023,24.99999999999999,0.6069758368531012
456,258,0.613612134134521,27.85714285714288,21.428571428571416,0.6085796989151488
457,339,0.6003585966272521,27.614285714285735,17.857142857142843,0.609592970483014
458,401,0.5871050591199832,27.37142857142859,14.285714285714272,0.6104817637467206
459,366,0.5738515216127144,27.128571428571448,10.714285714285701,0.6123749242908416
460,378,0.5605979841054455,26.885714285714304,7.14285714285713,0.6152590048241249
461,301,0.5473444465981766,26.64285714285716,3.5714285714285583,0.6174778078807305
462,330,0.5340909090909077,26.400000000000016,-1.3322676295501878e-14,0.6194943564080977
463,511,0.4577922077922064,26.071428571428587,1.1428571428571295,0.6206548212991283
464,511,0.3814935064935051,25.742857142857158,2.2857142857142723,0.6218966968182801
465,543,0.3051948051948038,25.41428571428573,3.428571428571415,0.6234364116666519
466,502,0.2288961038961025,25.0857142857143,4.571428571428558,0.6261500386973063
467,482,0.15259740259740118,24.75714285714287,5.714285714285701,0.6294191842327966
468,403,0.07629870129869988,24.42857142857144,6.857142857142843,0.631999610391994
469,482,-1.4155343563970746e-15,24.100000000000012,7.999999999999986,0.6359434828520687
470,701,0.005042016806721274,24.25714285714287,8.142857142857128,0.6377906681977196
471,739,0.010084033613443963,24.41428571428573,8.28571428571427,0.6398521016026445
472,768,0.015126050420166653,24.571428571428587,8.428571428571413,0.6426945682211069
473,734,0.020168067226889342,24.728571428571446,8.571428571428555,0.6464083829686785
474,725,0.02521008403361203,24.885714285714304,8.714285714285698,0.6508605266940544
