Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
395,232,1.0000000000000002,30.24285714285715,-4.440892098500626e-16,0.47052313141001995
396,164,1.0000000000000002,29.857142857142865,-4.440892098500626e-16,0.47371683494129646
397,102,1.0000000000000002,29.47142857142858,-4.440892098500626e-16,0.47640416024174315
398,106,1.0000000000000002,29.085714285714293,-4.440892098500626e-16,0.47801505726156496
399,104,1.0000000000000002,28.700000000000006,-4.440892098500626e-16,0.4811080095028317
400,133,1.0000000000000002,28.557142857142864,-4.440892098500626e-16,0.4824919352150478
401,144,1.0000000000000002,28.41428571428572,-4.440892098500626e-16,0.48350206989592653
402,126,1.0000000000000002,28.27142857142858,-4.440892098500626e-16,0.4851245776592067
403,107,1.0000000000000002,28.128571428571437,-4.440892098500626e-16,0.4873942907352634
404,98,1.0000000000000002,27.985714285714295,-4.440892098500626e-16,0.4891609964414944
405,82,1.0000000000000002,27.842857142857152,-4.440892098500626e-16,0.49162284859478167
406,114,1.0000000000000002,27.70000000000001,-4.440892098500626e-16,0.49344198991663113
407,92,1.0000000000000002,27.557142857142868,-4.440892098500626e-16,0.49501618200551994
408,66,1.0000000000000002,27.414285714285725,-4.440892098500626e-16,0.4958514064542999
409,98,1.0000000000000002,27.271428571428583,-4.440892098500626e-16,0.49686715923685204
410,79,1.0000000000000002,27.12857142857144,-4.440892098500626e-16,0.4985166338881646
411,95,1.0000000000000002,26.985714285714298,-4.440892098500626e-16,0.5009118179015941
412,65,1.0000000000000002,26.842857142857156,-4.440892098500626e-16,0.5029182292792238
413,95,1.0000000000000002,26.700000000000014,-4.440892098500626e-16,0.5047931770776958
414,103,0.9761904761904764,26.935714285714297,1.7857142857142854,0.5062557562133395
415,84,0.9523809523809526,27.171428571428585,3.571428571428571,0.5078767658161735
416,111,0.9285714285714287,27.407142857142873,5.357142857142857,0.5097389792508523
417,61,0.9047619047619049,27.64285714285716,7.142857142857142,0.5114798416893857
418,78,0.880952380952381,27.878571428571448,8.928571428571429,0.5135439322441957
419,59,0.8571428571428572,28.114285714285735,10.714285714285715,0.5169110478471247
420,91,0.8333333333333334,28.350000000000023,12.500000000000002,0.5202137425508654
421,112,0.8095238095238095,28.58571428571431,14.285714285714288,0.5216178934291057
422,107,0.7857142857142857,28.821428571428598,16.071428571428573,0.5228752245836144
423,85,0.7619047619047619,29.057142857142885,17.857142857142858,0.5240823673631739
424,77,0.738095238095238,29.292857142857173,19.642857142857142,0.5253490620204716
425,71,0.7142857142857142,29.52857142857146,21.428571428571427,0.527214271776043
426,57,0.6904761904761904,29.764285714285748,23.21428571428571,0.5289723630597081
427,58,0.6666666666666665,30.000000000000036,24.999999999999996,0.5311915132207041
428,68,0.667142857142857,30.171428571428606,21.428571428571423,0.5333481151830696
429,119,0.6676190476190476,30.342857142857177,17.85714285714285,0.5338975655267288
430,95,0.6680952380952381,30.514285714285748,14.28571428571428,0.5355680144242888
431,91,0.6685714285714286,30.68571428571432,10.714285714285708,0.537054938667184
432,77,0.6690476190476191,30.85714285714289,7.142857142857137,0.5383560910147452
433,71,0.6695238095238096,31.02857142857146,3.5714285714285654,0.5401018224747288
434,100,0.6700000000000002,31.20000000000003,-6.217248937900877e-15,0.5424033714602682
435,68,0.6457142857142859,31.05714285714289,-6.217248937900877e-15,0.5438891720828288
436,100,0.6214285714285717,30.914285714285747,-6.217248937900877e-15,0.5449199064698433
437,79,0.5971428571428574,30.771428571428604,-6.217248937900877e-15,0.5464412884030022
