areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000001,North East,region,2020-08-08,13
E12000001,North East,region,2020-08-07,16
E12000001,North East,region,2020-08-06,25
E12000001,North East,region,2020-08-05,31
E12000001,North East,region,2020-08-04,22
E12000001,North East,region,2020-08-03,21
E12000001,North East,region,2020-08-02,16
E12000001,North East,region,2020-08-01,9
E12000001,North East,region,2020-07-31,12
E12000001,North East,region,2020-07-30,16
E12000001,North East,region,2020-07-29,23
E12000001,North East,region,2020-07-28,6
E12000001,North East,region,2020-07-27,9
E12000001,North East,region,2020-07-26,6
E12000001,North East,region,2020-07-25,5
E12000001,North East,region,2020-07-24,6
E12000001,North East,region,2020-07-23,10
E12000001,North East,region,2020-07-22,17
E12000001,North East,region,2020-07-21,14
E12000001,North East,region,2020-07-20,11
E12000001,North East,region,2020-07-19,7
E12000001,North East,region,2020-07-18,4
E12000001,North East,region,2020-07-17,10
E12000001,North East,region,2020-07-16,16
E12000001,North East,region,2020-07-15,17
E12000001,North East,region,2020-07-14,12
E12000001,North East,region,2020-07-13,9
E12000001,North East,region,2020-07-12,1
E12000001,North East,region,2020-07-11,7
E12000001,North East,region,2020-07-10,10
E12000001,North East,region,2020-07-09,16
E12000001,North East,region,2020-07-08,12
E12000001,North East,region,2020-07-07,12
E12000001,North East,region,2020-07-06,11
E12000001,North East,region,2020-07-05,4
E12000001,North East,region,2020-07-04,9
E12000001,North East,region,2020-07-03,8
E12000001,North East,region,2020-07-02,9
E12000001,North East,region,2020-07-01,7
E12000001,North East,region,2020-06-30,11
E12000001,North East,region,2020-06-29,10
E12000001,North East,region,2020-06-28,9
E12000001,North East,region,2020-06-27,13
E12000001,North East,region,2020-06-26,9
E12000001,North East,region,2020-06-25,13
E12000001,North East,region,2020-06-24,11
E12000001,North East,region,2020-06-23,26
E12000001,North East,region,2020-06-22,24
E12000001,North East,region,2020-06-21,4
