areaCode,areaName,areaType,date,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2020-11-27,327
N92000002,Northern Ireland,nation,2020-11-26,327
N92000002,Northern Ireland,nation,2020-11-25,412
N92000002,Northern Ireland,nation,2020-11-24,336
N92000002,Northern Ireland,nation,2020-11-23,372
N92000002,Northern Ireland,nation,2020-11-22,273
N92000002,Northern Ireland,nation,2020-11-21,288
N92000002,Northern Ireland,nation,2020-11-20,368
N92000002,Northern Ireland,nation,2020-11-19,347
N92000002,Northern Ireland,nation,2020-11-18,436
N92000002,Northern Ireland,nation,2020-11-17,568
N92000002,Northern Ireland,nation,2020-11-16,576
N92000002,Northern Ireland,nation,2020-11-15,369
N92000002,Northern Ireland,nation,2020-11-14,414
N92000002,Northern Ireland,nation,2020-11-13,466
N92000002,Northern Ireland,nation,2020-11-12,542
N92000002,Northern Ireland,nation,2020-11-11,601
N92000002,Northern Ireland,nation,2020-11-10,687
N92000002,Northern Ireland,nation,2020-11-09,641
N92000002,Northern Ireland,nation,2020-11-08,417
N92000002,Northern Ireland,nation,2020-11-07,452
N92000002,Northern Ireland,nation,2020-11-06,483
N92000002,Northern Ireland,nation,2020-11-05,551
N92000002,Northern Ireland,nation,2020-11-04,577
N92000002,Northern Ireland,nation,2020-11-03,642
N92000002,Northern Ireland,nation,2020-11-02,689
N92000002,Northern Ireland,nation,2020-11-01,456
N92000002,Northern Ireland,nation,2020-10-31,510
N92000002,Northern Ireland,nation,2020-10-30,674
N92000002,Northern Ireland,nation,2020-10-29,682
N92000002,Northern Ireland,nation,2020-10-28,749
N92000002,Northern Ireland,nation,2020-10-27,808
N92000002,Northern Ireland,nation,2020-10-26,887
N92000002,Northern Ireland,nation,2020-10-25,675
N92000002,Northern Ireland,nation,2020-10-24,729
N92000002,Northern Ireland,nation,2020-10-23,868
N92000002,Northern Ireland,nation,2020-10-22,1066
N92000002,Northern Ireland,nation,2020-10-21,1094
N92000002,Northern Ireland,nation,2020-10-20,1047
N92000002,Northern Ireland,nation,2020-10-19,1028
N92000002,Northern Ireland,nation,2020-10-18,779
N92000002,Northern Ireland,nation,2020-10-17,831
N92000002,Northern Ireland,nation,2020-10-16,955
N92000002,Northern Ireland,nation,2020-10-15,1087
N92000002,Northern Ireland,nation,2020-10-14,1047
N92000002,Northern Ireland,nation,2020-10-13,1064
