areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000005,West Midlands,region,2021-08-07,3535
E12000005,West Midlands,region,2021-08-06,3199
E12000005,West Midlands,region,2021-08-05,2819
E12000005,West Midlands,region,2021-08-04,2984
E12000005,West Midlands,region,2021-08-03,2515
E12000005,West Midlands,region,2021-08-02,2235
E12000005,West Midlands,region,2021-08-01,2032
E12000005,West Midlands,region,2021-07-31,3478
E12000005,West Midlands,region,2021-07-30,2922
E12000005,West Midlands,region,2021-07-29,3256
E12000005,West Midlands,region,2021-07-28,3002
E12000005,West Midlands,region,2021-07-27,2667
E12000005,West Midlands,region,2021-07-26,2444
E12000005,West Midlands,region,2021-07-25,2124
E12000005,West Midlands,region,2021-07-24,4169
E12000005,West Midlands,region,2021-07-23,3765
E12000005,West Midlands,region,2021-07-22,3384
E12000005,West Midlands,region,2021-07-21,3545
E12000005,West Midlands,region,2021-07-20,2812
E12000005,West Midlands,region,2021-07-19,2763
E12000005,West Midlands,region,2021-07-18,2611
E12000005,West Midlands,region,2021-07-17,6327
E12000005,West Midlands,region,2021-07-16,4328
E12000005,West Midlands,region,2021-07-15,5501
E12000005,West Midlands,region,2021-07-14,4645
E12000005,West Midlands,region,2021-07-13,4119
E12000005,West Midlands,region,2021-07-12,3176
E12000005,West Midlands,region,2021-07-11,2943
E12000005,West Midlands,region,2021-07-10,8454
E12000005,West Midlands,region,2021-07-09,7536
E12000005,West Midlands,region,2021-07-08,7573
E12000005,West Midlands,region,2021-07-07,6830
E12000005,West Midlands,region,2021-07-06,6059
E12000005,West Midlands,region,2021-07-05,4984
E12000005,West Midlands,region,2021-07-04,5706
E12000005,West Midlands,region,2021-07-03,13227
E12000005,West Midlands,region,2021-07-02,9838
E12000005,West Midlands,region,2021-07-01,10997
E12000005,West Midlands,region,2021-06-30,11163
E12000005,West Midlands,region,2021-06-29,9918
E12000005,West Midlands,region,2021-06-28,9444
E12000005,West Midlands,region,2021-06-27,10958
E12000005,West Midlands,region,2021-06-26,22178
E12000005,West Midlands,region,2021-06-25,17203
E12000005,West Midlands,region,2021-06-24,18523
E12000005,West Midlands,region,2021-06-23,15741
E12000005,West Midlands,region,2021-06-22,15363
E12000005,West Midlands,region,2021-06-21,12806
E12000005,West Midlands,region,2021-06-20,12686
E12000005,West Midlands,region,2021-06-19,22496
E12000005,West Midlands,region,2021-06-18,17373
